activity_id,user_id,timestamp,content,post_country,post_region,post_city,device,platform,likes,comments,shares,hour_of_day,day_of_week,is_weekend,has_media,media_type,character_count,hashtag_count,mention_count,contains_url,content_type,is_fake,language
1d56409a-806a-48a9-b987-9bb6859ee4c0_3,1d56409a-806a-48a9-b987-9bb6859ee4c0,2025-03-31 12:16:00,This investment opportunity is changing lives! Turn $100 into $1000 in a week! account-verify.net,379,53,2739,5,3,0,0,0,12,0,0,0,2,97,0,0,0,1,1,0
515ddd17-4d11-4d4b-a63d-f05281eddf9f_30,515ddd17-4d11-4d4b-a63d-f05281eddf9f,2022-10-19 16:41:00,What does everyone think about this social media trend? I'm curious to hear opinions.,140,42,230,1,2,8,7,1,16,2,0,0,2,85,0,0,0,2,0,0
c69b2964-7fef-4014-9480-c49429a8d548_29,c69b2964-7fef-4014-9480-c49429a8d548,2025-03-30 15:06:00,ATTENTION! Web3 is about to 🚀 2x in the next a week! DM me for the insider info!,1,20,28,3,1,12,0,0,15,6,1,0,2,80,0,0,0,4,1,5
cec6c869-6f4d-4216-b24b-eabf39b06d76_4,cec6c869-6f4d-4216-b24b-eabf39b06d76,2025-03-21 15:04:00,ALERT: Your account has been temporarily limited due to copyright infringement. Resolve this issue: account-verify.net,468,69,98,2,3,1,2,0,15,4,0,0,2,118,0,0,0,9,1,2
52003db4-0086-4863-8ff5-686d6e427f91_4,52003db4-0086-4863-8ff5-686d6e427f91,2023-10-12 17:44:00,Join us this Sunday for our special event on social media!,311,9,299,0,0,17,2,1,17,3,0,1,1,58,0,0,0,6,0,0
07329784-d68a-4a63-b2ea-f8161c9c3ba6_15,07329784-d68a-4a63-b2ea-f8161c9c3ba6,2024-02-20 16:10:00,Thinking about education today. What are your thoughts?,403,2,873,1,1,19,1,1,16,1,0,0,2,55,0,0,0,3,0,2
04af8b31-a75e-4a2d-b5af-9ca93e5b0038_11,04af8b31-a75e-4a2d-b5af-9ca93e5b0038,2024-12-10 09:40:00,Just had an amazing pasta at this nation! 💯,306,95,919,4,1,7,2,1,9,1,0,1,1,43,0,0,0,3,0,0
389db80c-9759-4446-a48f-64d8e5d24bd1_6,389db80c-9759-4446-a48f-64d8e5d24bd1,2021-12-23 08:55:00,Need recommendations for weekend activities in this cute cafe! Help a friend out.,2,30,55,3,2,14,6,1,8,3,0,1,1,81,0,0,0,2,0,4
b51996ba-6d5d-4a2c-bb37-675d162fce79_18,b51996ba-6d5d-4a2c-bb37-675d162fce79,2020-09-06 09:30:00,Join us this Sunday for our special event on politics!,152,79,2705,5,3,1,1,1,9,6,1,1,1,54,0,0,0,6,0,3
17f2424f-116a-49f1-9037-75ec1a40e1b2_21,17f2424f-116a-49f1-9037-75ec1a40e1b2,2025-03-26 13:00:00,"Check out this weight loss method that helped me lose 10,000 pounds in just two years! account-verify.net #weightloss",106,69,1478,3,1,0,0,0,13,2,0,1,1,117,1,0,0,1,1,5
36985d8e-a8d5-4a3c-be6e-f1e2acf0894f_16,36985d8e-a8d5-4a3c-be6e-f1e2acf0894f,2019-07-02 16:41:00,"Meet our team member Olivia, our amazing representative!",287,30,664,0,0,54,1,0,16,1,0,1,1,56,0,0,0,6,0,1
5489c3d0-726c-460f-a450-dd135b745c1a_13,5489c3d0-726c-460f-a450-dd135b745c1a,2024-04-10 11:31:00,Highlight of my day was definitely finally finishing that project. 😁,348,57,1581,3,1,19,2,1,11,2,0,1,1,68,0,0,0,2,0,0
4e23336f-1e88-4a1a-9d6a-fc3a423c2732_14,4e23336f-1e88-4a1a-9d6a-fc3a423c2732,2025-03-30 16:20:00,"My DeFi investment just paid off BIG TIME! $1,000K in pure profit! Want to know my secret? Drop a 'YES' below! 💎🙌",13,10,44,5,3,2,1,0,16,6,1,1,0,113,0,0,0,4,1,3
6a67fc58-6e34-4c8d-a3e2-a106a0be7233_4,6a67fc58-6e34-4c8d-a3e2-a106a0be7233,2024-07-16 19:37:00,"This phone changed my life! Seriously, I use it every day now. 🌟",422,7,2197,3,1,4,2,0,19,1,0,1,1,64,0,0,0,3,0,5
fcc363b2-b3fb-4b20-b53d-4a73461b40a6_18,fcc363b2-b3fb-4b20-b53d-4a73461b40a6,2023-06-15 17:58:00,Need recommendations for bookstores in the beach! Help a friend out.,29,118,1530,4,2,13,9,3,17,3,0,1,1,68,0,0,0,2,0,3
7e77c547-fb81-4d23-9e89-00254042881d_7,7e77c547-fb81-4d23-9e89-00254042881d,2025-04-06 00:12:00,Congratulations! You've been selected for a special Facebook feature! Verify at security-check.site,204,104,513,0,3,2,0,0,0,6,1,1,1,99,0,0,0,9,1,6
920dcdac-c260-4806-8c7f-70da6d7e0986_24,920dcdac-c260-4806-8c7f-70da6d7e0986,2025-03-29 09:01:00,This investment opportunity is changing lives! Turn $100 into $50000 in three days! login-support.com,1,20,273,4,2,0,0,0,9,5,1,1,1,101,0,0,0,1,1,2
6affe395-cb64-4eeb-baa8-7f0a67f1e43a_20,6affe395-cb64-4eeb-baa8-7f0a67f1e43a,2025-03-14 18:04:00,Finally got around to decluttering after putting it off forever! 😊,354,53,720,4,1,4,4,0,18,4,0,0,2,66,0,0,0,2,0,2
32b38455-44c2-4110-8325-b9dc05245071_18,32b38455-44c2-4110-8325-b9dc05245071,2025-04-04 12:06:00,🚀 Just made $25K in so long with this new crypto strategy! DM me to learn how! 💰,265,9,3719,0,3,14,0,0,12,4,0,0,2,80,0,0,0,4,1,0
ce824c3e-a1f6-41d7-b88f-446f3b086f52_7,ce824c3e-a1f6-41d7-b88f-446f3b086f52,2025-02-25 12:48:00,Check out this weight loss method that helped me lose 50 pounds in just 6 months! security-check.site #weightloss,52,120,339,2,0,3,0,0,12,1,0,0,2,113,1,0,0,1,1,3
9f8ea885-a135-4266-bd8b-d86b43a9b638_15,9f8ea885-a135-4266-bd8b-d86b43a9b638,2025-03-13 12:25:00,"This book changed my life! Seriously, I use it every day now. 🎊",523,48,1117,0,3,18,2,1,12,3,0,0,2,63,0,0,0,3,0,5
ffb6235d-4dda-4707-b4ec-f10038154fb2_20,ffb6235d-4dda-4707-b4ec-f10038154fb2,2024-10-03 16:20:00,Pro tip for fellow gardening enthusiasts: start with the basics before investing,322,66,1404,1,1,21,11,4,16,3,0,1,1,80,0,0,0,11,0,1
b5063874-623c-4fb2-bf33-c35e3ec67ee1_21,b5063874-623c-4fb2-bf33-c35e3ec67ee1,2023-07-30 15:47:00,My thoughts on movies: I'm surprisingly impressed. What do you think?,74,95,493,3,1,49,1,2,15,6,1,0,2,69,0,0,0,2,0,0
296d3202-252c-409a-8a41-d40349b1f256_6,296d3202-252c-409a-8a41-d40349b1f256,2024-07-30 11:36:00,Need recommendations for coffee shops in downtown! Help a friend out.,498,85,1975,3,1,46,4,0,11,1,0,1,1,69,0,0,0,2,0,0
9f4830be-86fc-49ea-b4f0-69b08484d937_12,9f4830be-86fc-49ea-b4f0-69b08484d937,2024-11-01 11:21:00,What does everyone think about the new movie everyone is talking about? I'm curious to hear opinions.,169,7,207,3,1,51,3,2,11,4,0,1,0,101,0,0,0,2,0,3
6dbd5975-750c-4028-bbd3-bc60166c3626_3,6dbd5975-750c-4028-bbd3-bc60166c3626,2024-12-25 17:57:00,Feeling exhausted after cleaning out my closet. Anyone else?,116,103,917,4,1,35,2,6,17,2,0,0,2,60,0,0,0,2,0,0
7dfe1c33-d152-4342-bed9-e40ff7787e5b_6,7dfe1c33-d152-4342-bed9-e40ff7787e5b,2025-03-25 18:54:00,URGENT: Suspicious login detected on your account from our city. Secure it now: bit.ly/verify-now,13,10,93,3,1,12,2,0,18,1,0,1,1,97,0,0,1,9,1,0
90c65e99-d647-4e8e-af87-e6e2cf643a46_6,90c65e99-d647-4e8e-af87-e6e2cf643a46,2025-03-26 16:08:00,ALERT: Your account has been temporarily limited due to copyright infringement. Resolve this issue: securelogin.info/auth,321,4,140,2,3,2,0,0,16,2,0,0,2,121,0,0,0,9,1,2
ac42b84f-08f4-4e81-8e17-5cf1febac8d4_6,ac42b84f-08f4-4e81-8e17-5cf1febac8d4,2025-01-16 00:12:00,New camera just arrived! So excited to try it out. 🚀,177,66,3373,4,2,2,3,0,0,3,0,0,2,52,0,0,0,3,0,1
f1f7d14d-1883-46e2-9cd8-b284000982f3_0,f1f7d14d-1883-46e2-9cd8-b284000982f3,2023-11-22 15:25:00,Can't believe it's been forever since party! Time flies.,498,156,104,4,1,15,5,2,15,2,0,0,2,56,0,0,0,3,0,0
a99d90a6-3141-4179-82a3-7c8b10632cc8_4,a99d90a6-3141-4179-82a3-7c8b10632cc8,2024-05-18 20:06:00,My thoughts on movies: it's actually life-changing. What do you think?,401,164,741,4,2,19,7,6,20,5,1,0,2,70,0,0,0,2,0,5
eb454f79-c487-4ae3-a337-5661666156bb_19,eb454f79-c487-4ae3-a337-5661666156bb,2025-03-17 08:07:00,Beautiful day at the park! #nature #photography 👌,294,95,218,4,1,9,0,1,8,0,0,1,1,49,2,0,0,3,0,0
d7508b54-8080-40cc-9ea1-10dcf6443639_26,d7508b54-8080-40cc-9ea1-10dcf6443639,2025-04-09 21:06:00,SHOCKING: What famous actor did after getting fired will amaze you! bit.ly/verify-now #celebrity #news,252,56,192,2,0,0,0,0,21,2,0,0,2,102,2,0,1,1,1,3
c97a3589-f675-4e8a-ba37-dc9387255f68_8,c97a3589-f675-4e8a-ba37-dc9387255f68,2022-03-27 10:53:00,Highlight of my day was definitely finding the perfect coffee shop. 🚀,3,3,3,3,2,27,4,0,10,6,1,1,1,69,0,0,0,2,0,2
abba5c94-2f86-45ac-b5f7-1d237facf805_13,abba5c94-2f86-45ac-b5f7-1d237facf805,2025-03-18 01:10:00,Just posted some spicy content on my page... too hot for here! 🥵 Check my bio link to see it all uncensored 💦,427,79,72,2,3,0,0,0,1,1,0,1,3,109,0,0,0,0,1,0
0da8c502-1d71-4f14-b95d-eab54c871dd4_17,0da8c502-1d71-4f14-b95d-eab54c871dd4,2025-03-20 11:12:00,Doctors are furious about this new weight loss trick! Lose 50 pounds without diet or exercise: bit.ly/verify-now,61,79,2609,2,3,1,0,0,11,3,0,0,2,112,0,0,1,1,1,0
908a9858-ca13-4feb-adc8-e852cbbeae77_4,908a9858-ca13-4feb-adc8-e852cbbeae77,2021-11-08 10:48:00,Beautiful day at the mountains! #nature #photography 👍,130,2,654,3,1,1,5,1,10,0,0,1,1,54,2,0,0,3,0,4
dd3a55c6-1fc1-4a3f-a3d9-a250ef612d24_0,dd3a55c6-1fc1-4a3f-a3d9-a250ef612d24,2025-02-20 12:00:00,I can't believe this works! Made $50 from home in just a few weeks! See how: login-support.com #workfromhome,73,61,80,0,3,0,0,0,12,3,0,0,2,108,1,0,0,1,1,6
82737195-2046-4abb-8b92-9bc3ba91eb11_13,82737195-2046-4abb-8b92-9bc3ba91eb11,2025-03-27 22:45:00,URGENT: Suspicious login detected on your account from America. Secure it now: bit.ly/verify-now,389,95,350,4,2,7,0,0,22,3,0,1,1,96,0,0,1,9,1,4
4db48ee2-414c-4a12-85ce-395113cbb23a_14,4db48ee2-414c-4a12-85ce-395113cbb23a,2025-03-25 21:57:00,Just posted some spicy content on my page... too hot for here! 🥵 Check my bio link to see it all uncensored 💦,318,69,3648,0,3,1,0,0,21,1,0,1,3,109,0,0,0,0,1,0
f2e45ec9-d685-4378-a8b0-9f98154bcf93_4,f2e45ec9-d685-4378-a8b0-9f98154bcf93,2023-08-29 18:25:00,This gadget is a game-changer! Worth every penny. #recommendation,223,49,312,3,1,33,11,2,18,1,0,0,2,65,1,0,0,2,0,2
ac2071f7-f5de-4153-8e37-b5c91ae4d054_15,ac2071f7-f5de-4153-8e37-b5c91ae4d054,2023-04-24 15:11:00,Thanks to everyone who attended our festival yesterday! Great turnout!,114,83,1592,2,3,7,3,3,15,0,0,1,1,70,0,0,0,7,0,0
38bc0947-9e88-419f-84c8-523f27197683_19,38bc0947-9e88-419f-84c8-523f27197683,2023-06-26 22:15:00,What does everyone think about this social media trend? I'm curious to hear opinions.,141,89,2210,2,0,23,2,0,22,0,0,0,2,85,0,0,0,2,0,5
31cb8cc0-5b5a-4abb-803b-8c24312d2d20_7,31cb8cc0-5b5a-4abb-803b-8c24312d2d20,2025-04-05 07:02:00,The altcoin secret that banks don't want you to know! I've helped 5 people make over $10K each! Message me for details 🤫💰,542,84,1078,4,2,1,0,0,7,5,1,0,2,121,0,0,0,4,1,2
e150c30b-60ed-4e48-8f0b-a49b8e0eaa99_10,e150c30b-60ed-4e48-8f0b-a49b8e0eaa99,2022-09-29 23:02:00,My thoughts on fitness: I'm surprisingly impressed. What do you think?,352,12,623,3,2,26,14,3,23,3,0,0,2,70,0,0,0,2,0,1
ff8cdc50-529e-45a8-bbde-5063ef1c1a93_19,ff8cdc50-529e-45a8-bbde-5063ef1c1a93,2025-04-02 08:00:00,SHOCKING: What tech CEO did after getting fired will amaze you! login-support.com #celebrity #news,229,111,502,2,0,0,0,0,8,2,0,1,1,98,2,0,0,1,1,0
8ac82a24-53db-4642-973a-a6484bbec094_23,8ac82a24-53db-4642-973a-a6484bbec094,2021-09-27 14:53:00,We're hiring! Looking for a talented Marketing Manager to join our team.,264,66,161,2,0,6,1,5,14,0,0,0,2,72,0,0,0,6,0,0
4bb86f10-cf64-46a5-9a93-06cb61d2b302_25,4bb86f10-cf64-46a5-9a93-06cb61d2b302,2025-03-20 09:08:00,"Doctors are furious about this new weight loss trick! Lose 1,000 pounds without diet or exercise: login-support.com",33,29,828,0,3,0,0,0,9,3,0,1,1,115,0,0,0,1,1,6
f7e8c926-dfb1-4de9-b83f-e8240cd8463d_7,f7e8c926-dfb1-4de9-b83f-e8240cd8463d,2024-10-28 19:12:00,Thinking about politics today. What are your thoughts?,319,105,4243,3,2,29,1,2,19,0,0,0,2,54,0,0,0,3,0,3
ffd3c8fc-97b6-486b-98ed-4acfed7c8d9e_6,ffd3c8fc-97b6-486b-98ed-4acfed7c8d9e,2025-02-22 03:03:00,Nothing to do tonight... maybe you can entertain me? 😘 My private page has all my content (link in bio) 🔥,160,106,189,3,1,14,1,0,3,5,1,0,2,105,0,0,0,0,1,0
cf153d07-4f43-4cf5-b881-d25586bc2471_13,cf153d07-4f43-4cf5-b881-d25586bc2471,2025-01-26 17:49:00,Check out photos from our recent workshop on our website! Link in bio.,397,9,1244,2,0,12,11,3,17,6,1,1,3,70,0,0,0,7,0,0
ef9ef416-2400-471b-b97c-d8b45ecebfd1_28,ef9ef416-2400-471b-b97c-d8b45ecebfd1,2025-03-27 19:02:00,Just finished this podcast after a year! What do you think? #hobby #cooking,314,30,1630,1,2,16,9,4,19,3,0,1,0,75,2,0,0,11,0,4
563041ec-047d-4df7-82d1-d1446775825c_6,563041ec-047d-4df7-82d1-d1446775825c,2025-04-05 20:16:00,Your Snapchat account will be deleted in 24 hours due to violations. Appeal here: security-check.site,527,100,1127,0,3,7,2,0,20,5,1,1,1,101,0,0,0,9,1,1
6a27dd3e-a4bf-4fa4-885d-79083f86d207_9,6a27dd3e-a4bf-4fa4-885d-79083f86d207,2023-06-09 08:22:00,Thinking about fitness today. What are your thoughts?,199,21,4874,4,1,3,6,1,8,4,0,0,2,53,0,0,0,3,0,2
02e2f8ba-ea7b-44ec-a91e-1e7e784ce6c5_20,02e2f8ba-ea7b-44ec-a91e-1e7e784ce6c5,2025-03-11 12:22:00,Beautiful day at the beach! #nature #photography 😍,305,147,494,3,1,52,2,3,12,1,0,1,1,50,2,0,0,3,0,6
1e5bde24-2aea-4db7-b994-47f5c57af685_14,1e5bde24-2aea-4db7-b994-47f5c57af685,2022-12-04 11:15:00,My thoughts on social media: I have mixed feelings. What do you think?,329,129,330,3,2,14,1,1,11,6,1,1,0,70,0,0,0,2,0,6
396f1795-a750-4bd9-bef7-02f8031511ae_12,396f1795-a750-4bd9-bef7-02f8031511ae,2025-03-06 14:31:00,Life hack: freezing grapes for wine ice cubes. You're welcome! 👌,17,15,4875,2,3,6,1,1,14,3,0,0,2,64,0,0,0,3,0,0
1f390248-d138-4432-a314-1c7c8ae50663_40,1f390248-d138-4432-a314-1c7c8ae50663,2025-04-08 23:53:00,ATTENTION! Bitcoin is about to 🚀 1000x in the next a month! DM me for the insider info!,106,42,1493,3,2,0,0,0,23,1,0,1,1,87,0,0,0,4,1,4
eb8bc1c7-910b-4309-9c9e-8dfe72c32dce_36,eb8bc1c7-910b-4309-9c9e-8dfe72c32dce,2025-04-09 20:00:00,BREAKING NEWS: influencer just revealed their secret to success! Read here: bit.ly/verify-now,118,25,343,5,0,1,0,0,20,2,0,1,1,93,0,0,1,1,1,2
42b12e7b-7500-4da2-b522-9ebfdf0ef2bd_2,42b12e7b-7500-4da2-b522-9ebfdf0ef2bd,2023-09-30 16:10:00,Weekend gardening session complete! Here's what I made: 🙏,647,42,582,2,0,17,5,1,16,5,1,1,1,57,0,0,0,11,0,3
c49338d9-d7f2-4e5e-9e3c-4955634d4229_12,c49338d9-d7f2-4e5e-9e3c-4955634d4229,2023-09-29 10:17:00,Just posted a new livestream on my profile! Check it out 💪,157,52,3889,4,2,38,4,3,10,4,0,0,2,58,0,0,0,2,0,1
545bcc1d-86ec-48a9-986f-4e3260e1632a_4,545bcc1d-86ec-48a9-986f-4e3260e1632a,2021-12-02 19:29:00,"This gadget changed my life! Seriously, I use it every day now. 😁",507,154,1960,3,1,16,7,0,19,3,0,0,2,65,0,0,0,3,0,3
b370bb47-8cf9-418d-9c02-4ec8e894ea84_28,b370bb47-8cf9-418d-9c02-4ec8e894ea84,2023-01-31 18:08:00,The truth about fashion that nobody talks about! 🎊,4,75,4876,3,1,72,11,3,18,1,0,1,1,50,0,0,0,12,0,3
d3717026-85e9-445c-87f5-195eeb0911b5_36,d3717026-85e9-445c-87f5-195eeb0911b5,2020-11-02 15:32:00,"Meet our team member Carlos, our amazing director!",468,12,1221,0,0,12,2,1,15,0,0,1,1,50,0,0,0,6,0,4
d26cfc85-994f-426a-a21a-f20774b50094_43,d26cfc85-994f-426a-a21a-f20774b50094,2025-03-05 08:50:00,BREAKING NEWS: athlete just revealed their secret to success! Read here: account-verify.net,205,20,273,1,2,1,0,0,8,2,0,0,2,91,0,0,0,1,1,0
fdd8ddbc-54f1-48fe-94f5-b5c2a36d7527_23,fdd8ddbc-54f1-48fe-94f5-b5c2a36d7527,2025-04-05 07:50:00,those people don't belong in our neighborhood! They refuse to integrate and respect our values! #truth,1,10,20,0,0,7,11,0,7,5,1,1,1,102,1,0,0,8,1,6
26e6a364-6da5-41dd-b686-5e7373e7624d_11,26e6a364-6da5-41dd-b686-5e7373e7624d,2025-03-29 00:56:00,I can't believe this works! Made $100 from home in just forever! See how: security-check.site #workfromhome,539,12,1777,5,3,0,0,0,0,5,1,1,1,107,1,0,0,1,1,0
07ff6ba7-c954-43f7-8dcc-a83ee28619f9_2,07ff6ba7-c954-43f7-8dcc-a83ee28619f9,2023-08-31 18:26:00,Controversial take: cereal is a soup. Change my mind.,147,53,2005,3,1,24,2,1,18,3,0,0,2,53,0,0,0,3,0,3
72a3eb1f-66d8-460d-90fb-7231cc4045d0_12,72a3eb1f-66d8-460d-90fb-7231cc4045d0,2025-04-04 16:12:00,"I can't believe this works! Made $1,000 from home in just two years! See how: bit.ly/verify-now #workfromhome",253,76,28,1,1,0,0,0,16,4,0,1,1,109,1,0,1,1,1,3
25976724-ff31-46a1-963a-af7da8108106_8,25976724-ff31-46a1-963a-af7da8108106,2025-03-16 00:05:00,Financial freedom achieved! Made $10K last month with crypto guru's secret Bitcoin system. Link in bio 💰📈,397,60,1197,2,3,12,0,0,0,6,1,0,2,105,0,0,0,4,1,0
a1b546df-b444-44b8-b41c-ad64cb48bbb3_7,a1b546df-b444-44b8-b41c-ad64cb48bbb3,2025-04-03 23:51:00,BREAKING NEWS: billionaire just revealed their secret to success! Read here: login-support.com,72,31,914,4,1,0,0,0,23,3,0,0,2,94,0,0,0,1,1,3
5e95aea9-ec01-4d4f-a008-aa6bc644dd9a_9,5e95aea9-ec01-4d4f-a008-aa6bc644dd9a,2025-01-02 14:08:00,Happy to announce our new partnership with the committee to support education!,557,131,2430,4,1,71,12,2,14,3,0,0,2,78,0,0,0,7,0,0
6bb6d537-942a-45b3-ae3d-54eb8206f754_29,6bb6d537-942a-45b3-ae3d-54eb8206f754,2025-03-01 15:01:00,"Quit my job thanks to Web3 trading! Now I make $1,000K monthly from anywhere! Learn my system (link in bio) 🏝️ #financialfreedom",580,88,2196,5,0,45,12,0,15,5,1,0,2,128,1,0,0,4,1,0
cbb52ee9-7ed6-4f24-8e5c-136015a6b143_28,cbb52ee9-7ed6-4f24-8e5c-136015a6b143,2024-02-13 13:55:00,Finally got around to decluttering after putting it off forever! 😍,95,145,3741,0,3,9,2,0,13,1,0,0,2,66,0,0,0,2,0,3
84d6d330-d1f7-4b09-99bb-ae6104419b88_17,84d6d330-d1f7-4b09-99bb-ae6104419b88,2025-03-30 23:58:00,BREAKING NEWS: athlete just revealed their secret to success! Read here: securelogin.info/auth,329,66,1520,3,1,0,0,0,23,6,1,0,2,94,0,0,0,1,1,0
dcf6a957-9e8b-4340-87ca-82ce79fd2020_2,dcf6a957-9e8b-4340-87ca-82ce79fd2020,2025-03-16 16:56:00,Doctors are furious about this new weight loss trick! Lose 25 pounds without diet or exercise: securelogin.info/auth,217,45,560,0,3,2,0,0,16,6,1,1,1,116,0,0,0,1,1,0
c544ecec-9340-47b6-96fc-e905bbcd86a6_7,c544ecec-9340-47b6-96fc-e905bbcd86a6,2025-03-31 06:01:00,SHOCKING: What tech CEO did after getting fired will amaze you! login-support.com #celebrity #news,234,76,273,4,1,0,0,0,6,0,0,0,2,98,2,0,0,1,1,5
9fca495e-b775-459b-a695-21777836738e_13,9fca495e-b775-459b-a695-21777836738e,2025-03-30 12:00:00,SHOCKING: What tech CEO did after getting fired will amaze you! security-check.site #celebrity #news,142,25,1893,2,3,2,0,0,12,6,1,0,2,100,2,0,0,1,1,6
4bb86f10-cf64-46a5-9a93-06cb61d2b302_28,4bb86f10-cf64-46a5-9a93-06cb61d2b302,2025-03-20 09:28:00,Check out this weight loss method that helped me lose 25 pounds in just a few weeks! security-check.site #weightloss,33,29,828,4,1,0,0,0,9,3,0,1,1,116,1,0,0,1,1,6
8dfe5f3f-706f-45c6-a1c7-d540a48d30df_9,8dfe5f3f-706f-45c6-a1c7-d540a48d30df,2023-08-07 08:35:00,"This watch changed my life! Seriously, I use it every day now. 😁",264,53,603,4,1,12,4,0,8,0,0,1,4,64,0,0,0,3,0,6
d4496f08-b2b6-4713-a05f-e40c7e26d2e8_15,d4496f08-b2b6-4713-a05f-e40c7e26d2e8,2023-10-30 11:46:00,What does everyone think about that viral video? I'm curious to hear opinions.,98,15,1409,3,1,47,3,2,11,0,0,1,4,78,0,0,0,2,0,5
52003db4-0086-4863-8ff5-686d6e427f91_26,52003db4-0086-4863-8ff5-686d6e427f91,2023-11-15 13:39:00,We're excited to announce our partnership with StyleHouse!,311,9,299,0,0,25,1,1,13,2,0,1,1,58,0,0,0,6,0,0
0da8c502-1d71-4f14-b95d-eab54c871dd4_12,0da8c502-1d71-4f14-b95d-eab54c871dd4,2025-03-20 10:11:00,Doctors are furious about this new weight loss trick! Lose 100 pounds without diet or exercise: account-verify.net,61,79,2609,5,0,0,0,0,10,3,0,0,2,114,0,0,0,1,1,0
56309776-9ae0-4841-98ff-c7ba65ab7f47_9,56309776-9ae0-4841-98ff-c7ba65ab7f47,2025-03-30 11:53:00,This investment opportunity is changing lives! Turn $500 into $5000 in forever! security-check.site,197,73,2548,2,0,1,0,0,11,6,1,0,2,99,0,0,0,1,1,3
dbfe3c2a-d9b9-432c-9693-7c01a0e2e022_22,dbfe3c2a-d9b9-432c-9693-7c01a0e2e022,2025-04-08 13:40:00,🚀 Just made $500K in so long with this new trading strategy! DM me to learn how! 💰,176,12,1804,5,0,5,0,0,13,1,0,0,2,82,0,0,0,4,1,4
544be204-0557-4841-80be-9a2dc867d2a0_15,544be204-0557-4841-80be-9a2dc867d2a0,2024-12-23 14:18:00,Life hack: freezing grapes for wine ice cubes. You're welcome! 🎉,339,65,2737,1,2,22,1,0,14,0,0,1,1,64,0,0,0,3,0,6
84167916-6f34-4cc0-b781-a598ecebcd01_20,84167916-6f34-4cc0-b781-a598ecebcd01,2024-08-21 18:17:00,Can't believe it's been a few weeks since anniversary! Time flies.,166,6,2157,5,0,4,1,1,18,2,0,1,1,66,0,0,0,3,0,0
d2e9f472-7a12-41f0-a737-1a37ad5fa625_9,d2e9f472-7a12-41f0-a737-1a37ad5fa625,2025-03-31 00:07:00,🚀 Just made $100K in a decade with this new altcoin strategy! DM me to learn how! 💰,92,20,28,3,1,1,1,0,0,0,0,0,2,83,0,0,0,4,1,0
ea03fa2f-4253-4b6a-822d-ab90b9208844_31,ea03fa2f-4253-4b6a-822d-ab90b9208844,2022-06-07 21:28:00,This phone is amazing! Worth every penny. #recommendation,269,71,1969,5,3,15,1,1,21,1,0,1,1,57,1,0,0,2,0,5
495b8aa6-5f88-46e9-92df-c06d24e34f81_27,495b8aa6-5f88-46e9-92df-c06d24e34f81,2025-04-07 11:53:00,My Ethereum investment just paid off BIG TIME! $500K in pure profit! Want to know my secret? Drop a 'YES' below! 💎🙌,53,143,1923,5,3,1,6,0,11,0,0,1,0,115,0,0,0,4,1,3
7dc880da-4129-41fc-b024-5f3f5df1a6d2_39,7dc880da-4129-41fc-b024-5f3f5df1a6d2,2023-07-05 14:56:00,Highlight of my day was definitely finding the perfect coffee shop. ❤️,307,7,500,4,1,11,2,2,14,2,0,1,1,70,0,0,0,2,0,6
f2289438-c5ce-4cf9-80dc-9f817501d511_17,f2289438-c5ce-4cf9-80dc-9f817501d511,2024-06-30 21:34:00,Finally mastered a complex stitch pattern today! Been trying for forever. #cooking,133,15,3417,0,0,83,5,2,21,6,1,0,2,82,1,0,0,11,0,0
ebe64783-1eb1-4d45-9ff7-f79603cefb25_34,ebe64783-1eb1-4d45-9ff7-f79603cefb25,2025-02-25 20:01:00,BREAKING NEWS: influencer just revealed their secret to success! Read here: account-verify.net,127,32,1032,1,1,1,0,0,20,1,0,0,2,94,0,0,0,1,1,3
7e77c547-fb81-4d23-9e89-00254042881d_15,7e77c547-fb81-4d23-9e89-00254042881d,2025-04-09 17:47:00,Your LinkedIn account will be deleted in 24 hours due to violations. Appeal here: securelogin.info/auth,25,10,44,0,3,1,2,0,17,2,0,0,2,103,0,0,0,9,1,6
093c528e-69ab-4832-a97b-47a4e52118a3_10,093c528e-69ab-4832-a97b-47a4e52118a3,2024-07-26 08:13:00,Thanks to all my fans for your support! You guys are the best. ❤️,276,9,428,4,1,87,6,2,8,4,0,1,1,65,0,0,0,5,1,0
682593d7-d196-4d08-ae52-4f192c59820c_4,682593d7-d196-4d08-ae52-4f192c59820c,2022-10-08 02:02:00,Beautiful day at the river! #nature #photography 😁,256,55,4877,3,2,9,3,1,2,5,1,1,1,50,2,0,0,3,0,3
c80bbacb-0c1b-4884-a3c9-1065cfe9edf2_3,c80bbacb-0c1b-4884-a3c9-1065cfe9edf2,2023-11-06 08:59:00,Life hack: freezing grapes for wine ice cubes. You're welcome! 🙏,192,60,3401,3,2,7,1,1,8,0,0,0,2,64,0,0,0,3,0,3
a1b4d0af-4cd6-4ea8-92ec-7c715538f48b_11,a1b4d0af-4cd6-4ea8-92ec-7c715538f48b,2025-03-15 19:35:00,Weekend reading session complete! Here's what I made: 🙏,468,53,1114,2,3,97,6,1,19,5,1,1,1,55,0,0,0,11,0,1
